Category,City,Title,Rating,TimesRated,Address,Phone,Instagram
עיצוב שיער,תל אביב,קטצוץ,9,355 ביקורות,"דרך השלום 101, תל אביב יפו",03-7322255,
עיצוב שיער,תל אביב,"אהרון משייב עיצוב שיער
מנוהל",9,166 ביקורות,"דרך קיבוץ גלויות 106, תל אביב יפו",03-6160088,https://www.instagram.com/aharon_masheev/
עיצוב שיער,תל אביב,"מואיש חן
מנוהל",9,42 ביקורות,"בוגרשוב 20, תל אביב יפו",03-6299918,https://www.instagram.com/Moishchen/
עיצוב שיער,תל אביב,"תוספות שיער Top Hair
מנוהל",9,21 ביקורות,"דיזנגוף 99, תל אביב יפו",054-4545620,https://www.instagram.com/amiyehezkel/
עיצוב שיער,תל אביב,"אלירן אזולאי
מנוהל",9,141 ביקורות,"דיזנגוף 50, תל אביב יפו (דיזנגוף סנטר)",050-4777705,https://www.instagram.com/eliranazulayhairdesigner/
עיצוב שיער,תל אביב,"עידן פור עיצוב שיער
מנוהל",8.9,86 ביקורות,"דיזנגוף 310, תל אביב יפו",03-6139338,https://www.instagram.com/idanpur_hair_design/
עיצוב שיער,תל אביב,Cuts You Up,8.9,298 ביקורות,"רבי אדא 2, תל אביב יפו",03-5532323,
עיצוב שיער,תל אביב,"fade room barbershop
מנוהל",9,163 ביקורות,"הרב יצחק ידידיה פרנקל 29, תל אביב יפו",050-3008804,https://www.instagram.com/Faderoom.barbershop/
עיצוב שיער,תל אביב,"ראשם
מנוהל",8.9,89 ביקורות,"דיזנגוף סנטר, תל אביב יפו",03-6200476,
עיצוב שיער,תל אביב,ג'ונתן מעצב שיער,8.9,152 ביקורות,"פרישמן 13, תל אביב יפו",03-5220486,
עיצוב שיער,תל אביב,"Reni עיצוב שיער
מנוהל",8.9,105 ביקורות,"פלורנטין 38, תל אביב יפו",054-7752201,https://www.instagram.com/Reni.hairstylist/
עיצוב שיער,תל אביב,סער ברוך,8.9,47 ביקורות,"אבן גבירול 93, תל אביב יפו",03-5248896,
עיצוב שיער,תל אביב,"מירו את ניסו
מנוהל",8.9,62 ביקורות,"שדרות שאול המלך 2, תל אביב יפו",03-6953829,https://www.instagram.com/yaron_dahan.salon/
עיצוב שיער,תל אביב,"טרנזישן Transition
מנוהל",8.9,103 ביקורות,"בן יהודה 220, תל אביב יפו",03-9494614,
עיצוב שיער,תל אביב,"רונצ'ו מספרה רמת החייל
מנוהל",8.9,175 ביקורות,"ראול ולנברג 24, תל אביב יפו (מגדלי זיו)",03-6479956,
עיצוב שיער,תל אביב,"יניב וערן קצב
מנוהל",8.9,125 ביקורות,"אבן גבירול 168, תל אביב יפו",03-6052224,
עיצוב שיער,תל אביב,גאולה עיצוב שיער,8.9,28 ביקורות,"שדרות המעפילים 34, תל אביב יפו",050-5411414,
עיצוב שיער,תל אביב,"Highlights
מנוהל",8.9,108 ביקורות,"יהודה המכבי 1, תל אביב יפו",03-6020691,https://www.instagram.com/highlightstlv/
עיצוב שיער,תל אביב,"אילן גורי
מנוהל",8.9,35 ביקורות,"בן יהודה 189, תל אביב יפו",052-2233555,
עיצוב שיער,תל אביב,"מיכלי בוטיק שיער
מנוהל",8.9,12 ביקורות,"הרב אלנקווה 33, תל אביב יפו",054-6683070,
עיצוב שיער,תל אביב,"Sol hair style
מנוהל",8.9,94 ביקורות,"אברבנאל 45, תל אביב יפו",050-7854166,
עיצוב שיער,תל אביב,"אילן רובין
מנוהל",8.9,97 ביקורות,"ארלוזורוב 41, תל אביב יפו",03-5236923,
עיצוב שיער,תל אביב,"חיים זיו
מנוהל",8.9,132 ביקורות,"בן יהודה 196, תל אביב יפו",03-5221779,https://www.instagram.com/haimziv_hairstyle/
עיצוב שיער,תל אביב,אבנר מלכה,8.9,181 ביקורות,"ביילינסון 1, תל אביב יפו",072-3226999,
עיצוב שיער,תל אביב,"רן חפץ עיצוב שיער
מנוהל",8.9,53 ביקורות,"לאה גולדברג 3, תל אביב יפו",050-5113333,https://www.instagram.com/Ran_chefetz/
עיצוב שיער,תל אביב,מספרת עדי יהודה,8.9,53 ביקורות,"בוגרשוב 29, תל אביב יפו",03-5250363,
עיצוב שיער,תל אביב,"מספרת מלי וסאמיה
מנוהל",8.9,32 ביקורות,"יפת 47, תל אביב יפו",03-6835167,
עיצוב שיער,תל אביב,"המספרה של אנה
מנוהל",8.9,112 ביקורות,"שלמה המלך 29, תל אביב יפו",03-6203353,https://www.instagram.com/annahaircreator/
עיצוב שיער,תל אביב,"Jamili Barbershop
מנוהל",8.9,744 ביקורות,"בן יהודה 194, תל אביב יפו",053-3457170,https://www.instagram.com/barbershopjamili/
עיצוב שיער,תל אביב,"קונדלראסטה
מנוהל",8.9,325 ביקורות,"המלך ג'ורג' 4, תל אביב יפו",03-6207045,https://www.instagram.com/kundala_rasta/
עיצוב שיער,תל אביב,יוסי ממן,8.9,55 ביקורות,"בן יהודה 234, תל אביב יפו",03-5441737,
עיצוב שיער,ירושלים,"יורם תלתלים קרית יובל
מנוהל",9.4,558 ביקורות,"אורוגואי 31, ירושלים",050-9222261,https://www.instagram.com/Yoramhairartist/
עיצוב שיער,ירושלים,"מיקי חזן
מנוהל",9.4,114 ביקורות,"הלל 23, ירושלים (מגדל ירושלים)",02-6257740,
עיצוב שיער,ירושלים,"מספרת אבי אביב
מנוהל",9.4,195 ביקורות,"שדרות משה דיין 154, ירושלים",02-6543334,
עיצוב שיער,ירושלים,"מספרת דניאל בן
מנוהל",9.4,128 ביקורות,"הלל 8, ירושלים",02-5387873,https://www.instagram.com/Danielben_jlm/
עיצוב שיער,ירושלים,"מספרפי
מנוהל",9.3,177 ביקורות,"אוסישקין 41, ירושלים",054-6356939,
עיצוב שיער,ירושלים,idesign,9.3,105 ביקורות,"שמאי 9, ירושלים",02-6236733,
עיצוב שיער,ירושלים,"The Gentlemen's Barber Shop
מנוהל",9.3,115 ביקורות,"שמאי 13, ירושלים",052-8816570,https://www.instagram.com/haim_barber/
עיצוב שיער,ירושלים,"מספרת ברוך אליזרוב
מנוהל",9.3,387 ביקורות,"יפו 202, ירושלים",052-3658488,
עיצוב שיער,ירושלים,"Tomhair
מנוהל",9.3,163 ביקורות,"רחל אמנו 1, ירושלים",050-8114188,https://www.instagram.com/tomhair_israel/
עיצוב שיער,ירושלים,"המספרה
מנוהל",9.2,31 ביקורות,"כנפי נשרים 15, ירושלים",054-6723991,https://www.instagram.com/Hamispara.jlm/
עיצוב שיער,ירושלים,גיא צרפתי,9.1,164 ביקורות,"שדרות הרצל 50, ירושלים",02-6517770,
עיצוב שיער,ירושלים,"Yokra
מנוהל",9.5,19 ביקורות,"המלך ג'ורג' 46, ירושלים",054-2184657,https://www.instagram.com/yokra_bar/
עיצוב שיער,ירושלים,"המספרה של אליהו
מנוהל",9.1,133 ביקורות,"בית וגן 42, ירושלים",050-9094047,
עיצוב שיער,ירושלים,מספרת סנהדריה,9.1,70 ביקורות,"ים סוף 28, ירושלים",058-3271333,
עיצוב שיער,ירושלים,"אומנות הראש
מנוהל",9.1,140 ביקורות,"הטורים 6, ירושלים",02-5389725,
עיצוב שיער,ירושלים,"שיקו אוחנה
מנוהל",9.1,65 ביקורות,"הל""ה 19, ירושלים",02-5670418,
עיצוב שיער,ירושלים,"מספרה של איש אחד
מנוהל",9.1,267 ביקורות,"יפו 25, ירושלים",052-5268889,https://www.instagram.com/Eladscissors/
עיצוב שיער,ירושלים,"שי רכניץ
מנוהל",9.1,75 ביקורות,"הורקניה 8, ירושלים",050-5991849,
עיצוב שיער,ירושלים,"ליאור קרדי
מנוהל",9.1,153 ביקורות,"דרך חברון 105, ירושלים",050-2631641,
עיצוב שיער,ירושלים,"דורון ארד
מנוהל",9.1,108 ביקורות,"לייב יפה 9, ירושלים",02-6734996,
עיצוב שיער,ירושלים,"מוטי מספרה
מנוהל",9,314 ביקורות,"צביה ויצחק 800, ירושלים",02-6454321,https://www.instagram.com/motti.hasson/
עיצוב שיער,ירושלים,"אמיר כרייף עיצוב שיער
מנוהל",9,108 ביקורות,"כתריאל טחורש 4, ירושלים",052-5676289,https://www.instagram.com/amir.krief/
עיצוב שיער,ירושלים,חשמונאי אופיר,9,54 ביקורות,"דרך בית לחם 72, ירושלים",02-5672116,https://www.instagram.com/ofir_hashmonai/
עיצוב שיער,ירושלים,"קובי עטר
מנוהל",9,33 ביקורות,"יפו 30, ירושלים",054-4636029,https://www.instagram.com/kobyatar/
עיצוב שיער,ירושלים,"שמוליק
מנוהל",9,50 ביקורות,"עמק רפאים 30, ירושלים",02-5638888,
עיצוב שיער,ירושלים,נאור נאמן המספרה,8.9,56 ביקורות,"שמעוני 24, ירושלים",02-6447002,
עיצוב שיער,ירושלים,רנדי אייל עיצוב שיער,8.9,54 ביקורות,"הורקניה 8, ירושלים",02-6727282,
עיצוב שיער,ירושלים,"המספרה של רומי
מנוהל",8.9,73 ביקורות,"אורוגואי 1, ירושלים",02-6428502,
עיצוב שיער,ירושלים,דפנה מספרה,8.8,115 ביקורות,"הארזים 13, ירושלים",02-5717133,
עיצוב שיער,ירושלים,"רועי בן עמי עיצוב שיער
מנוהל",8.8,67 ביקורות,"אחד העם 12, ירושלים",052-4449944,https://www.instagram.com/Roeebenami_hairdesigner/
עיצוב שיער,ירושלים,"רמי הספר
מנוהל",8.8,23 ביקורות,"קנאי הגליל 52, ירושלים",050-5755955,
עיצוב שיער,ירושלים,אורן שחר מספרת גברים וילדים,8.8,91 ביקורות,"חזקיהו המלך 13, ירושלים",02-5638666,
עיצוב שיער,ירושלים,"דויד עיצוב שיער
מנוהל",8.8,66 ביקורות,"עמק רפאים 17, ירושלים",02-5639766,
עיצוב שיער,ירושלים,"אורן גנו ברבר
מנוהל",8.8,15 ביקורות,"שח""ל 58, ירושלים",052-5674535,
עיצוב שיער,ירושלים,"עיצוב שיער מוריס
מנוהל",8.8,47 ביקורות,"דרך בית לחם 82, ירושלים",02-6722952,
עיצוב שיער,ירושלים,"Yaniv Ben Hair Fashion
מנוהל",8.8,69 ביקורות,"צביה ויצחק 800, ירושלים",02-6768418,https://www.instagram.com/Yanivben_hairfashion/
עיצוב שיער,ירושלים,"ETI'S
מנוהל",8.9,53 ביקורות,"קנאי הגליל 38, ירושלים",050-7937345,https://www.instagram.com/Eti_hairstyle/
עיצוב שיער,ירושלים,"אורן הספר
מנוהל",8.8,35 ביקורות,"יפו 217, ירושלים",050-2015013,https://www.instagram.com/Orenhasapar/
עיצוב שיער,ירושלים,"דרמון עיצוב שיער עד הבית
מנוהל",8.8,60 ביקורות,ירושלים,058-5200287,
עיצוב שיער,ירושלים,"אמיר סבן
מנוהל",8.8,39 ביקורות,"יהודה 9, ירושלים",054-7941702,https://www.instagram.com/Amirsaban7/
עיצוב שיער,ירושלים,"לידיה
מנוהל",8.8,28 ביקורות,"מרדכי עליאש 8, ירושלים",02-6241351,
עיצוב שיער,ירושלים,"אייל מור
מנוהל",8.7,64 ביקורות,"בורוכוב 61, ירושלים",02-6411052,
עיצוב שיער,ירושלים,Rami Hair,8.7,143 ביקורות,"יפו 145, ירושלים",02-5670804,
עיצוב שיער,ירושלים,"Hair studio by Johnny shvartz
מנוהל",8.8,133 ביקורות,"בן סירא 1, ירושלים",050-5741407,https://www.instagram.com/brokenscissors_jlm/
עיצוב שיער,ירושלים,מספרת שמפו,8.7,129 ביקורות,"הלל 13, ירושלים",02-6257666,
עיצוב שיער,ירושלים,"מאור מזרחי מספרה
מנוהל",8.7,31 ביקורות,"החבצלת 3, ירושלים",054-7903876,https://www.instagram.com/Maorstyl/
עיצוב שיער,ירושלים,"המספרה של רובי
מנוהל",8.7,79 ביקורות,"הרב ריינס 12, ירושלים",02-6540305,
עיצוב שיער,ירושלים,מספרת אלעד,8.7,50 ביקורות,"האייל 16, ירושלים",02-6483363,
עיצוב שיער,ירושלים,"Rivkas braids
מנוהל",8.7,8 ביקורות,"משה סנה 1, ירושלים",053-5304881,
עיצוב שיער,ירושלים,דייו'ס,8.6,48 ביקורות,"דרך בית לחם 60, ירושלים",02-6711462,
עיצוב שיער,ירושלים,חיים דיין,8.6,40 ביקורות,"בני בתירא 6, ירושלים",02-6793686,
עיצוב שיער,ירושלים,"יהודה שושן עיצוב שיער
מנוהל",8.6,57 ביקורות,"ברוריה 4, ירושלים",02-5630400,
עיצוב שיער,ירושלים,"אליחי בן אהרון מעצב שיער
מנוהל",8.6,35 ביקורות,"הכרכום 11, ירושלים",052-5458997,
עיצוב שיער,ירושלים,"סלון פנטזיה
מנוהל",8.6,71 ביקורות,"דרך עזה 22, ירושלים",02-5612379,
עיצוב שיער,ירושלים,"יניב מזרחי המספרה
מנוהל",8.6,10 ביקורות,"בית הכרם 13, ירושלים",054-7858555,
עיצוב שיער,ירושלים,"אפי חזות
מנוהל",8.6,14 ביקורות,"ההסתדרות 4, ירושלים",052-3325955,
עיצוב שיער,ירושלים,"אבי מנקו
מנוהל",8.6,173 ביקורות,"דרך עזה 24, ירושלים",054-6677149,https://www.instagram.com/avimankohair/
עיצוב שיער,ירושלים,אור זקן מעצב שיער,8.6,30 ביקורות,"יוסי בן יועזר 13, ירושלים",054-2066840,
עיצוב שיער,ירושלים,"מספרת רועי
מנוהל",8.6,43 ביקורות,"מאיר גרשון 34, ירושלים",02-6563555,
עיצוב שיער,ירושלים,"ציון מספרה לגברים
מנוהל",8.5,502 ביקורות,"בית ישראל 2, ירושלים",052-8309307,https://www.instagram.com/Zion_barber/
עיצוב שיער,ירושלים,"שחר בן & טל בן
מנוהל",8.5,9 ביקורות,"דהומיי 3, ירושלים",02-6446261,
עיצוב שיער,ירושלים,"בלבלראסטה
מנוהל",8.5,57 ביקורות,"החבצלת 3, ירושלים",077-5354655,https://www.instagram.com/Balbalarasta_alona/
עיצוב שיער,ירושלים,מספרת גיל,8.5,10 ביקורות,"אריה דולצ'ין 26, ירושלים",02-6419499,
עיצוב שיער,ירושלים,"בן חתם אומנות השיער
מנוהל",8.5,10 ביקורות,"הרב קוק 8, ירושלים (בית אשדר)",02-6233144,https://www.instagram.com/benhatam_hairstyling/
עיצוב שיער,ירושלים,"רועי הרוש Roiharush
מנוהל",8.5,62 ביקורות,"הדישון 1, ירושלים",054-5560643,
עיצוב שיער,ירושלים,"מספרה של ליאור
מנוהל",8.4,4 ביקורות,"זכרון יעקב 1, ירושלים",052-4227931,
עיצוב שיער,ירושלים,Amir moyal hair&wigs,8.4,38 ביקורות,"דוד המלך 16, ירושלים",02-9994829,
